year,state,industry,nsva,industry_startups,industry_share,industry_cagr_3y,startup_cagr_3y,economic_strength_score,industry_growth_score,startup_momentum_score,underpenetration_score,industry_presence_score,balanced_opportunity_score,growth_opportunity_score,market entry_opportunity_score,balanced_rank,growth_rank,market entry_rank,opportunity_tier,key_drivers,top_drivers,weakest_dimensions,best_strategy,business_recommendation,ml_growth_probability,ml_high_growth_prediction,ml_growth_category
2025,Odisha,Healthcare & Lifesciences,751750.0,39.0,0.0838709677419354,-3.2022229686390125,1.0242117102315706,28.57,23.08,35.71,13.75,42.86,28.79,26.9,25.17,12.0,12.0,13.0,Lower Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Underpenetration, Industry Growth",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Underpenetration, Industry Growth.",58.98,1.0,Moderate
2025,Odisha,House-Hold Services,751750.0,2.0,0.0043010752688172,-26.319370027192267,1.0242117102315706,16.67,9.09,41.67,53.01,8.33,25.75,26.7,27.72,11.0,11.0,11.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Presence, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Presence, Industry Growth.",76.88,1.0,Very High
2025,Odisha,Human Resources,751750.0,10.0,0.021505376344086,0.0,1.0242117102315706,23.08,57.69,38.46,32.56,61.54,42.67,44.78,38.23,10.0,8.0,12.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Economic Strength, Underpenetration.",69.85,1.0,High
2025,Odisha,IT Services,751750.0,52.0,0.1118279569892473,1.3159403820177218,1.0242117102315706,23.08,38.46,38.46,10.76,69.23,36.0,34.46,28.61,12.0,11.0,13.0,Lower Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Underpenetration, Economic Strength.",49.93,0.0,Moderate
2025,Odisha,Indic Language Startups,751750.0,2.0,0.0043010752688172,0.0,1.0242117102315706,16.67,68.18,41.67,53.01,83.33,52.57,54.88,47.04,8.0,6.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Startup Momentum",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Startup Momentum.",72.36,1.0,High
2025,Odisha,Internet of Things,751750.0,4.0,0.0086021505376344,-7.168223327744416,1.0242117102315706,9.09,54.55,45.45,45.18,81.82,47.22,48.58,39.92,9.0,9.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Economic Strength, Underpenetration.",69.37,1.0,High
2025,Odisha,Logistics,751750.0,1.0,0.0021505376344086,-37.00394750525634,1.0242117102315706,23.08,8.33,38.46,58.48,7.69,27.21,27.31,30.75,12.0,12.0,12.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Presence, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Presence, Industry Growth.",76.18,1.0,Very High
2025,Odisha,Marketing,751750.0,11.0,0.0236559139784946,11.199004528465784,1.0242117102315706,23.08,84.62,38.46,31.12,100.0,55.45,57.76,47.03,6.0,4.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",57.86,1.0,Moderate
2025,Odisha,Media & Entertainment,751750.0,10.0,0.021505376344086,25.99210498948732,1.0242117102315706,23.08,84.62,38.46,32.56,100.0,55.74,58.05,47.46,6.0,6.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",49.46,0.0,Moderate
2025,Odisha,Non- Renewable Energy,751750.0,2.0,0.0043010752688172,-44.96787918508956,1.0242117102315706,16.67,41.67,41.67,53.01,66.67,43.93,43.93,40.07,12.0,9.0,12.0,Lower Opportunity,"Industry Presence, Underpenetration","Industry Presence, Underpenetration","Economic Strength, Industry Growth",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Underpenetration; constraints: Economic Strength, Industry Growth.",75.55,1.0,Very High
2025,Odisha,Other Specialty Retailers,751750.0,5.0,0.010752688172043,70.99759466766969,1.0242117102315706,23.08,92.31,38.46,42.79,23.08,43.94,55.1,44.37,11.0,5.0,10.0,Lower Opportunity,"Industry Growth, Underpenetration","Industry Growth, Underpenetration","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Underpenetration; constraints: Economic Strength, Industry Presence.",54.25,1.0,Moderate
2025,Odisha,Passenger Experience,751750.0,2.0,0.0043010752688172,,1.0242117102315706,50.0,,100.0,53.01,100.0,,,,,,,Lower Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Economic Strength, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Industry Presence; constraints: Economic Strength, Underpenetration.",,,
2025,Odisha,Pets & Animals,751750.0,2.0,0.0043010752688172,25.99210498948732,1.0242117102315706,30.77,95.0,38.46,53.01,84.62,60.37,65.01,56.44,4.0,3.0,8.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Startup Momentum",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Startup Momentum.",67.72,1.0,High
2025,Odisha,Professional & Commercial Services,751750.0,20.0,0.043010752688172,5.566719197800074,1.0242117102315706,23.08,73.08,38.46,21.3,61.54,43.49,47.91,37.93,10.0,7.0,11.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Industry Presence; constraints: Underpenetration, Economic Strength.",66.07,1.0,High
2025,Odisha,Real Estate,751750.0,8.0,0.0172043010752688,38.672254870126935,1.0242117102315706,23.08,92.31,38.46,35.91,84.62,54.87,59.87,48.47,6.0,4.0,8.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",47.74,0.0,Moderate
2025,Odisha,Renewable Energy,751750.0,15.0,0.032258064516129,-4.086270313974749,1.0242117102315706,23.08,15.38,38.46,26.46,61.54,32.98,28.75,27.94,12.0,12.0,13.0,Lower Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Industry Growth, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Industry Growth, Economic Strength.",71.55,1.0,High
2025,Odisha,Retail,751750.0,11.0,0.0236559139784946,3.228011545636722,1.0242117102315706,23.08,69.23,38.46,31.12,76.92,47.76,50.07,41.64,9.0,7.0,12.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Economic Strength, Underpenetration.",62.37,1.0,High
2025,Odisha,Robotics,751750.0,5.0,0.010752688172043,18.56311014966876,1.0242117102315706,16.67,66.67,41.67,42.79,91.67,51.89,53.14,44.5,9.0,5.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Startup Momentum",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Startup Momentum.",62.49,1.0,High
2025,Odisha,Safety,751750.0,1.0,0.0021505376344086,0.0,1.0242117102315706,10.0,45.0,50.0,58.48,30.0,38.7,43.95,37.54,10.0,8.0,10.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Economic Strength, Industry Presence.",71.89,1.0,High
2025,Odisha,Security Solutions,751750.0,6.0,0.0129032258064516,0.0,1.0242117102315706,23.08,50.0,38.46,40.89,76.92,45.87,45.29,40.73,10.0,9.0,12.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Startup Momentum",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Economic Strength, Startup Momentum.",68.47,1.0,High
2025,Odisha,Social Impact,751750.0,11.0,0.0236559139784946,76.51741676630314,1.0242117102315706,28.57,100.0,35.71,31.12,92.86,57.65,62.29,50.76,7.0,5.0,10.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",38.98,0.0,Low
2025,Odisha,Social Network,751750.0,2.0,0.0043010752688172,0.0,1.0242117102315706,25.0,86.36,33.33,53.01,91.67,57.87,60.83,53.18,6.0,5.0,9.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Startup Momentum",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Startup Momentum.",72.36,1.0,High
2025,Odisha,Sports,751750.0,2.0,0.0043010752688172,25.99210498948732,1.0242117102315706,25.0,80.0,41.67,53.01,50.0,49.93,56.52,48.57,8.0,5.0,10.0,Moderate Opportunity,"Industry Growth, Underpenetration","Industry Growth, Underpenetration","Economic Strength, Startup Momentum",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Underpenetration; constraints: Economic Strength, Startup Momentum.",67.72,1.0,High
2025,Odisha,Technology Hardware,751750.0,11.0,0.0236559139784946,0.0,1.0242117102315706,23.08,61.54,38.46,31.12,46.15,40.07,44.3,37.03,12.0,9.0,12.0,Lower Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Industry Presence; constraints: Economic Strength, Underpenetration.",69.89,1.0,High
2025,Odisha,Telecommunication & Networking,751750.0,2.0,0.0043010752688172,-12.64195352637011,1.0242117102315706,23.08,38.46,38.46,53.01,30.77,36.76,39.06,37.44,12.0,12.0,12.0,Lower Opportunity,"Underpenetration, Industry Growth","Underpenetration, Industry Growth","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Industry Growth; constraints: Economic Strength, Industry Presence.",74.64,1.0,High
2025,Odisha,Textiles & Apparel,751750.0,8.0,0.0172043010752688,10.064241629820891,1.0242117102315706,23.08,30.77,38.46,35.91,46.15,34.87,34.49,32.31,13.0,12.0,13.0,Lower Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Industry Growth",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Economic Strength, Industry Growth.",61.37,1.0,High
2025,Odisha,Transportation & Storage,751750.0,2.0,0.0043010752688172,-34.13662439916505,1.0242117102315706,16.67,8.33,41.67,53.01,16.67,27.27,27.27,28.4,12.0,12.0,12.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Growth, Economic Strength",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Growth, Economic Strength.",75.77,1.0,Very High
2025,Odisha,Travel & Tourism,751750.0,12.0,0.0258064516129032,14.471424255333186,1.0242117102315706,28.57,57.69,35.71,29.99,78.57,46.11,45.83,40.53,10.0,9.0,13.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Economic Strength, Underpenetration.",53.89,1.0,Moderate
2025,Odisha,Waste Management,751750.0,8.0,0.0172043010752688,58.74010519681994,1.0242117102315706,28.57,100.0,35.71,35.91,85.71,57.18,62.54,51.49,4.0,3.0,7.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Startup Momentum",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Startup Momentum.",45.38,0.0,Moderate
2025,Rajasthan,AI,1521722.0,41.0,0.0390848427073403,72.41086201913652,1.8797659731447205,61.54,76.92,53.85,35.96,69.23,59.5,60.65,56.94,3.0,4.0,4.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Startup Momentum",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Underpenetration, Startup Momentum.",35.65,0.0,Low
2025,Rajasthan,AR VR (Augmented + Virtual Reality),1521722.0,6.0,0.0057197330791229,14.471424255333186,1.8797659731447205,50.0,80.0,60.0,63.36,100.0,70.67,70.67,66.01,1.0,3.0,2.0,High Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Startup Momentum",Balanced,"Strong market opportunity. Key strengths: Industry Presence, Industry Growth. Main consideration: Economic Strength, Startup Momentum.",60.19,1.0,High
2025,Rajasthan,Advertising,1521722.0,7.0,0.0066730219256434,-4.353440861380542,1.8797659731447205,58.33,16.67,58.33,61.01,58.33,50.54,44.29,50.8,10.0,10.0,10.0,Lower Opportunity,"Underpenetration, Economic Strength","Underpenetration, Economic Strength","Industry Growth, Economic Strength",Market Entry,"Moderate market opportunity with strength in Underpenetration, Economic Strength. Potential constraints: Industry Growth, Economic Strength.",63.29,1.0,High
2025,Rajasthan,Aeronautics Aerospace & Defence,1521722.0,5.0,0.0047664442326024,-5.896397111897144,1.8797659731447205,58.33,41.67,58.33,65.26,25.0,49.72,50.55,53.75,9.0,8.0,8.0,Moderate Opportunity,"Underpenetration, Economic Strength","Underpenetration, Economic Strength","Industry Presence, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Economic Strength; constraints: Industry Presence, Industry Growth.",65.04,1.0,High
2025,Rajasthan,Agriculture,1521722.0,65.0,0.0619637750238322,1.5875661868801405,1.8797659731447205,64.29,35.71,50.0,30.94,28.57,41.9,40.47,43.57,11.0,10.0,11.0,Moderate Opportunity,"Economic Strength, Startup Momentum","Economic Strength, Startup Momentum","Industry Presence, Underpenetration",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Economic Strength, Startup Momentum; constraints: Industry Presence, Underpenetration.",59.9,1.0,Moderate
